Round,Accuracy
0,0.0765
1,0.101
2,0.1347
3,0.2124
4,0.2552
5,0.2462
6,0.2515
7,0.3206
8,0.4245
9,0.5178
10,0.6069
11,0.6502
12,0.6741
13,0.6792
14,0.6704
15,0.664
16,0.6921
17,0.7244
18,0.748
19,0.7614
20,0.7689
21,0.7713
22,0.7765
23,0.7874
24,0.7968
25,0.8021
26,0.7988
27,0.7996
28,0.7957
29,0.791
30,0.79
31,0.7918
32,0.7948
33,0.7913
34,0.7957
35,0.7951
36,0.7934
37,0.7956
38,0.7984
39,0.7999
40,0.7981
41,0.8005
42,0.799
43,0.8003
44,0.8043
45,0.803
46,0.802
47,0.8019
48,0.8065
49,0.8085
50,0.8091
