Round,Accuracy
0,0.1
1,0.1
2,0.1288
3,0.1959
4,0.2959
5,0.3355
6,0.348
7,0.3978
8,0.509
9,0.5881
10,0.6606
11,0.7024
12,0.6942
13,0.6801
14,0.6781
15,0.6931
16,0.7095
17,0.7294
18,0.7498
19,0.7672
20,0.7721
21,0.7723
22,0.7724
23,0.7799
24,0.7878
25,0.796
26,0.8015
27,0.7997
28,0.7942
29,0.7849
30,0.783
31,0.7868
32,0.7935
33,0.7963
34,0.8033
35,0.8024
36,0.8027
37,0.8067
38,0.813
39,0.8163
40,0.814
41,0.8125
42,0.8108
43,0.8154
44,0.8152
45,0.8153
46,0.8198
47,0.821
48,0.821
49,0.8212
50,0.8222
