Round,Avg Accuracy,Std Accuracy
0,0.0995,0.0000
1,0.2098,0.0000
2,0.3062,0.0000
3,0.3925,0.0000
4,0.4321,0.0000
5,0.4834,0.0000
6,0.5054,0.0000
7,0.5374,0.0000
8,0.5529,0.0000
9,0.5618,0.0000
10,0.5722,0.0000
11,0.5747,0.0000
12,0.5891,0.0000
13,0.5892,0.0000
14,0.5986,0.0000
15,0.5953,0.0000
16,0.6039,0.0000
17,0.6027,0.0000
18,0.6069,0.0000
19,0.6038,0.0000
20,0.6071,0.0000
21,0.6067,0.0000
22,0.6089,0.0000
23,0.6113,0.0000
24,0.6180,0.0000
25,0.6081,0.0000
26,0.6141,0.0000
27,0.6139,0.0000
28,0.6106,0.0000
29,0.6157,0.0000
30,0.6093,0.0000
31,0.6195,0.0000
32,0.6136,0.0000
33,0.6196,0.0000
34,0.6287,0.0000
35,0.6256,0.0000
36,0.6191,0.0000
37,0.6106,0.0000
38,0.6142,0.0000
39,0.6191,0.0000
40,0.6126,0.0000
41,0.6168,0.0000
42,0.6164,0.0000
43,0.6194,0.0000
44,0.6160,0.0000
45,0.6149,0.0000
46,0.6209,0.0000
47,0.6231,0.0000
48,0.6276,0.0000
49,0.6225,0.0000
50,0.6217,0.0000
