Round,Avg Accuracy,Std Accuracy
0,0.1039,0.0032
1,0.2067,0.0070
2,0.1227,0.0175
3,0.1267,0.0161
4,0.1167,0.0055
5,0.1266,0.0309
6,0.1727,0.0560
7,0.1651,0.0317
8,0.1808,0.0495
9,0.2191,0.0541
10,0.2168,0.0637
11,0.2122,0.0730
12,0.2182,0.0663
13,0.2479,0.0475
14,0.2615,0.0508
15,0.2763,0.0427
16,0.2687,0.0452
17,0.2601,0.0503
18,0.2470,0.0491
19,0.2478,0.0478
20,0.2626,0.0528
21,0.2805,0.0453
22,0.2732,0.0353
23,0.2668,0.0312
24,0.2891,0.0177
25,0.2997,0.0098
26,0.2818,0.0366
27,0.2839,0.0555
28,0.2936,0.0549
29,0.3047,0.0551
30,0.3239,0.0529
31,0.3385,0.0572
32,0.3246,0.0617
33,0.3129,0.0528
34,0.3189,0.0413
35,0.3365,0.0273
36,0.3392,0.0436
37,0.3416,0.0465
38,0.3417,0.0593
39,0.3385,0.0799
40,0.3355,0.0862
41,0.3387,0.0721
42,0.3407,0.0430
43,0.3564,0.0227
44,0.3658,0.0201
45,0.3639,0.0225
46,0.3663,0.0316
47,0.3587,0.0387
48,0.3657,0.0318
49,0.3769,0.0337
50,0.3834,0.0352
