Round,Avg Accuracy,Std Accuracy
0,0.0995,0.0008
1,0.2334,0.0093
2,0.3060,0.0133
3,0.3803,0.0093
4,0.4441,0.0056
5,0.4718,0.0070
6,0.4891,0.0083
7,0.5103,0.0083
8,0.5248,0.0103
9,0.5325,0.0141
10,0.5455,0.0059
11,0.5560,0.0097
12,0.5652,0.0107
13,0.5717,0.0098
14,0.5746,0.0082
15,0.5807,0.0086
16,0.5795,0.0097
17,0.5832,0.0126
18,0.5900,0.0088
19,0.5910,0.0115
20,0.5955,0.0055
21,0.5989,0.0031
22,0.5969,0.0076
23,0.6012,0.0044
24,0.6051,0.0032
25,0.6017,0.0060
26,0.6061,0.0056
27,0.6057,0.0027
28,0.6087,0.0026
29,0.6063,0.0037
30,0.6134,0.0070
31,0.6137,0.0094
32,0.6147,0.0055
33,0.6169,0.0111
34,0.6160,0.0080
35,0.6169,0.0126
36,0.6164,0.0077
37,0.6192,0.0054
38,0.6192,0.0115
39,0.6192,0.0075
40,0.6217,0.0124
41,0.6201,0.0107
42,0.6204,0.0067
43,0.6223,0.0077
44,0.6228,0.0110
45,0.6180,0.0097
46,0.6214,0.0082
47,0.6233,0.0055
48,0.6258,0.0057
49,0.6233,0.0118
50,0.6265,0.0149
