Round,Avg Accuracy,Std Accuracy
0,0.1002,0.0000
1,0.1628,0.0000
2,0.2095,0.0000
3,0.2724,0.0000
4,0.2980,0.0000
5,0.3240,0.0000
6,0.2924,0.0000
7,0.2987,0.0000
8,0.2940,0.0000
9,0.2752,0.0000
10,0.2567,0.0000
11,0.2319,0.0000
12,0.2757,0.0000
13,0.3093,0.0000
14,0.3195,0.0000
15,0.3084,0.0000
16,0.2750,0.0000
17,0.2906,0.0000
18,0.2830,0.0000
19,0.3157,0.0000
20,0.3284,0.0000
21,0.3161,0.0000
22,0.3287,0.0000
23,0.3638,0.0000
24,0.3856,0.0000
25,0.3733,0.0000
26,0.3614,0.0000
27,0.3807,0.0000
28,0.4157,0.0000
29,0.4387,0.0000
30,0.4426,0.0000
31,0.4359,0.0000
32,0.4385,0.0000
33,0.4387,0.0000
34,0.4462,0.0000
35,0.4693,0.0000
36,0.4784,0.0000
37,0.4763,0.0000
38,0.4906,0.0000
39,0.4971,0.0000
40,0.4940,0.0000
41,0.4976,0.0000
42,0.5076,0.0000
43,0.5015,0.0000
44,0.4941,0.0000
45,0.5258,0.0000
46,0.5338,0.0000
47,0.5161,0.0000
48,0.5197,0.0000
49,0.5447,0.0000
50,0.5554,0.0000
