Round,Avg Accuracy,Std Accuracy
0,0.1099,0.0222
1,0.6997,0.0198
2,0.7925,0.0025
3,0.7795,0.0101
4,0.7822,0.0107
5,0.7639,0.0112
6,0.7414,0.0151
7,0.7439,0.0066
8,0.7300,0.0148
9,0.7410,0.0216
10,0.7173,0.0131
11,0.7192,0.0232
12,0.7134,0.0232
13,0.7018,0.0261
14,0.6938,0.0233
15,0.6892,0.0156
16,0.6847,0.0206
17,0.6794,0.0261
18,0.6725,0.0181
19,0.6733,0.0168
20,0.6658,0.0159
21,0.6677,0.0153
22,0.6749,0.0140
23,0.6713,0.0097
24,0.6791,0.0046
25,0.6726,0.0025
26,0.6672,0.0141
27,0.6712,0.0043
28,0.6716,0.0055
29,0.6734,0.0063
30,0.6660,0.0072
31,0.6670,0.0081
32,0.6682,0.0023
33,0.6647,0.0177
34,0.6574,0.0196
35,0.6555,0.0206
36,0.6508,0.0192
37,0.6466,0.0157
38,0.6487,0.0237
39,0.6436,0.0135
40,0.6409,0.0093
41,0.6381,0.0063
42,0.6340,0.0133
43,0.6262,0.0095
44,0.6273,0.0054
45,0.6184,0.0117
46,0.6174,0.0080
47,0.6217,0.0136
48,0.6195,0.0065
49,0.6171,0.0165
50,0.6199,0.0140
