Round,Avg Accuracy,Std Accuracy
0,0.1012,0.0044
1,0.6365,0.0645
2,0.8685,0.0070
3,0.9579,0.0029
4,0.9764,0.0017
5,0.9767,0.0002
6,0.9822,0.0007
7,0.9819,0.0011
8,0.9844,0.0007
9,0.9842,0.0007
10,0.9857,0.0008
11,0.9852,0.0008
12,0.9865,0.0007
13,0.9855,0.0011
14,0.9875,0.0012
15,0.9865,0.0010
16,0.9874,0.0009
17,0.9865,0.0010
18,0.9882,0.0007
19,0.9874,0.0006
20,0.9886,0.0007
21,0.9879,0.0005
22,0.9883,0.0007
23,0.9879,0.0004
24,0.9887,0.0006
25,0.9883,0.0004
26,0.9719,0.0244
27,0.9842,0.0058
28,0.9881,0.0017
29,0.9881,0.0009
30,0.9883,0.0012
31,0.9877,0.0010
32,0.9885,0.0008
33,0.9881,0.0003
34,0.9886,0.0002
35,0.9881,0.0006
36,0.9886,0.0010
37,0.9887,0.0005
38,0.9886,0.0006
39,0.9882,0.0006
40,0.9885,0.0005
41,0.9880,0.0003
42,0.9884,0.0005
43,0.9883,0.0000
44,0.9883,0.0003
45,0.9882,0.0004
46,0.9886,0.0007
47,0.9863,0.0032
48,0.9878,0.0014
49,0.9875,0.0012
50,0.9880,0.0008
