Round,Accuracy
0,0.0308
1,0.271
2,0.4875
3,0.4892
4,0.4789
5,0.523
6,0.5144
7,0.5056
8,0.5049
9,0.5069
10,0.5204
11,0.5265
12,0.5105
13,0.4766
14,0.5039
15,0.526
16,0.5325
17,0.5292
18,0.5114
19,0.4933
20,0.4617
21,0.4292
22,0.4619
23,0.5118
24,0.5357
25,0.5378
26,0.5292
27,0.5249
28,0.5228
29,0.5209
30,0.5204
31,0.5155
32,0.5172
33,0.5226
34,0.5239
35,0.5297
36,0.5172
37,0.509
38,0.5125
39,0.5161
40,0.5174
41,0.5213
42,0.5249
43,0.5222
44,0.5125
45,0.5024
46,0.5067
47,0.5196
48,0.5166
49,0.5037
50,0.5167
