Round,Accuracy
0,0.1
1,0.1259
2,0.3837
3,0.5581
4,0.7083
5,0.7381
6,0.7582
7,0.7744
8,0.7897
9,0.7987
10,0.8003
11,0.8025
12,0.8041
13,0.8037
14,0.8027
15,0.8026
16,0.8038
17,0.8058
18,0.8085
19,0.8103
20,0.8147
21,0.8164
22,0.821
23,0.8231
24,0.822
25,0.8251
26,0.8245
27,0.8257
28,0.8286
29,0.8319
30,0.8349
31,0.8383
32,0.8403
33,0.8421
34,0.8444
35,0.8448
36,0.8452
37,0.8445
38,0.845
39,0.8463
40,0.8461
41,0.8472
42,0.8471
43,0.8477
44,0.8487
45,0.8482
46,0.8486
47,0.849
48,0.8496
49,0.8492
50,0.8478
