Round,Accuracy
0,0.1
1,0.2102
2,0.3643
3,0.63
4,0.6598
5,0.6729
6,0.6913
7,0.7186
8,0.7475
9,0.7612
10,0.7707
11,0.7777
12,0.7852
13,0.7986
14,0.8109
15,0.8175
16,0.8218
17,0.8214
18,0.822
19,0.8196
20,0.8197
21,0.8218
22,0.8266
23,0.8286
24,0.83
25,0.8314
26,0.8331
27,0.8335
28,0.8345
29,0.8356
30,0.8358
31,0.8368
32,0.8375
33,0.8368
34,0.8384
35,0.839
36,0.8388
37,0.8386
38,0.8383
39,0.8378
40,0.8373
41,0.8361
42,0.8359
43,0.8373
44,0.837
45,0.8374
46,0.8382
47,0.8392
48,0.8402
49,0.8403
50,0.8415
