Round,Accuracy
0,0.1087
1,0.7088
2,0.9316
3,0.965
4,0.9766
5,0.9809
6,0.9811
7,0.9831
8,0.9834
9,0.985
10,0.9855
11,0.9861
12,0.9862
13,0.9871
14,0.9864
15,0.9866
16,0.9875
17,0.9873
18,0.9871
19,0.988
20,0.9876
21,0.9885
22,0.9877
23,0.9874
24,0.9878
25,0.988
26,0.9881
27,0.9884
28,0.9883
29,0.9884
30,0.9876
31,0.9883
32,0.9888
33,0.9881
34,0.9887
35,0.9882
36,0.9877
37,0.988
38,0.9883
39,0.9878
40,0.988
41,0.9883
42,0.9886
43,0.9887
44,0.9883
45,0.988
46,0.9885
47,0.9882
48,0.9887
49,0.9885
50,0.9889
