Round,Accuracy
0,0.0853
1,0.9362
2,0.9791
3,0.9838
4,0.9863
5,0.9872
6,0.9882
7,0.9885
8,0.9893
9,0.9894
10,0.99
11,0.99
12,0.9903
13,0.9904
14,0.9903
15,0.9905
16,0.9906
17,0.9907
18,0.9907
19,0.991
20,0.9909
21,0.9911
22,0.9911
23,0.9911
24,0.9906
25,0.9908
26,0.9907
27,0.9912
28,0.9907
29,0.9907
30,0.9911
31,0.9913
32,0.9914
33,0.991
34,0.9912
35,0.9913
36,0.9911
37,0.9911
38,0.991
39,0.9912
40,0.9912
41,0.9909
42,0.9913
43,0.9915
44,0.9913
45,0.9914
46,0.9916
47,0.9912
48,0.9914
49,0.9911
50,0.9909
