Round,Accuracy
0,0.0993
1,0.1991
2,0.5211
3,0.6516
4,0.7692
5,0.7917
6,0.8352
7,0.8386
8,0.8505
9,0.8549
10,0.8649
11,0.859
12,0.8675
13,0.862
14,0.8655
15,0.8664
16,0.8732
17,0.8634
18,0.8719
19,0.8641
20,0.8672
21,0.8616
22,0.8682
23,0.8602
24,0.8678
25,0.8638
26,0.8701
27,0.8604
28,0.8672
29,0.8643
30,0.8691
31,0.8688
32,0.872
33,0.8657
34,0.8685
35,0.8658
36,0.8699
37,0.8683
38,0.8696
39,0.8658
40,0.8722
41,0.8713
42,0.8747
43,0.8743
44,0.8709
45,0.8722
46,0.8728
47,0.8726
48,0.8732
49,0.8756
50,0.8742
