Round,Accuracy
0,0.1
1,0.3428
2,0.5242
3,0.6911
4,0.7788
5,0.808
6,0.8421
7,0.842
8,0.8585
9,0.8505
10,0.8642
11,0.8585
12,0.8678
13,0.8593
14,0.8666
15,0.8566
16,0.8649
17,0.8602
18,0.863
19,0.858
20,0.8652
21,0.8608
22,0.8662
23,0.8594
24,0.8636
25,0.8586
26,0.8617
27,0.8555
28,0.8623
29,0.8566
30,0.8594
31,0.8562
32,0.8613
33,0.8612
34,0.864
35,0.8604
36,0.8616
37,0.8616
38,0.86
39,0.8586
40,0.8612
41,0.8571
42,0.8569
43,0.8582
44,0.8576
45,0.8593
46,0.8559
47,0.8594
48,0.8553
49,0.8582
50,0.8565
