Round,Accuracy
0,0.7649
1,0.7649
2,0.7649
3,0.7649
4,0.7714
5,0.7826
6,0.7956
7,0.8038
8,0.8078
9,0.8161
10,0.8122
11,0.8314
12,0.8029
13,0.8385
14,0.7697
15,0.3937
16,0.7649
17,0.5824
18,0.7702
19,0.8227
20,0.7863
21,0.8442
22,0.7952
23,0.8478
24,0.7986
25,0.8501
26,0.797
27,0.8503
28,0.7901
29,0.8265
30,0.778
31,0.7129
32,0.7691
33,0.5676
34,0.7688
35,0.6535
36,0.7694
37,0.7959
38,0.7807
39,0.8439
40,0.7866
41,0.8529
42,0.7941
43,0.8532
44,0.7967
45,0.8535
46,0.7918
47,0.8399
48,0.7827
49,0.7889
50,0.7709
