Round,Accuracy
0,0.7649
1,0.7649
2,0.7649
3,0.7649
4,0.7649
5,0.7663
6,0.7695
7,0.7777
8,0.7884
9,0.7958
10,0.8064
11,0.8068
12,0.8191
13,0.8012
14,0.825
15,0.7649
16,0.2558
17,0.7649
18,0.7649
19,0.7649
20,0.7698
21,0.8032
22,0.8165
23,0.8282
24,0.83
25,0.8345
26,0.8287
27,0.8449
28,0.7989
29,0.8039
30,0.7691
31,0.493
32,0.7649
33,0.8394
34,0.7772
35,0.8443
36,0.7932
37,0.8505
38,0.7935
39,0.8471
40,0.7824
41,0.7915
42,0.7694
43,0.686
44,0.7691
45,0.7619
46,0.7692
47,0.8465
48,0.7806
49,0.8518
50,0.7869
