Round,Accuracy
0,0.1673
1,0.4822
2,0.1834
3,0.4822
4,0.4822
5,0.4822
6,0.1834
7,0.4822
8,0.1834
9,0.4822
10,0.1834
11,0.4822
12,0.1834
13,0.4822
14,0.4809
15,0.4822
16,0.4241
17,0.4822
18,0.1834
19,0.4822
20,0.4824
21,0.4822
22,0.3196
23,0.4822
24,0.2273
25,0.4826
26,0.4626
27,0.4822
28,0.2991
29,0.4822
30,0.2974
31,0.4824
32,0.4804
33,0.4841
34,0.3271
35,0.4822
36,0.4895
37,0.4824
38,0.4092
39,0.4826
40,0.3856
41,0.486
42,0.4368
43,0.4892
44,0.4639
45,0.4933
46,0.3527
47,0.4886
48,0.377
49,0.4892
50,0.4987
