Round,Accuracy
0,0.0976
1,0.135
2,0.3248
3,0.405
4,0.4457
5,0.4299
6,0.4838
7,0.5124
8,0.537
9,0.5548
10,0.5582
11,0.5733
12,0.5168
13,0.5783
14,0.5721
15,0.5845
16,0.5922
17,0.588
18,0.6013
19,0.5985
20,0.6032
21,0.608
22,0.6088
23,0.6193
24,0.6153
25,0.6176
26,0.6199
27,0.6256
28,0.6228
29,0.6169
30,0.6281
31,0.6258
32,0.6254
33,0.6154
34,0.6189
35,0.6253
36,0.6326
37,0.6277
38,0.6358
39,0.6398
40,0.6332
41,0.6312
42,0.6476
43,0.6309
44,0.6308
45,0.6306
46,0.6297
47,0.6415
48,0.6429
49,0.5502
50,0.638
