Round,Accuracy
0,0.0929
1,0.1569
2,0.3289
3,0.3884
4,0.4328
5,0.4805
6,0.4967
7,0.5409
8,0.5365
9,0.5656
10,0.5496
11,0.5694
12,0.5697
13,0.581
14,0.5868
15,0.5843
16,0.5779
17,0.5962
18,0.6034
19,0.6
20,0.5935
21,0.6052
22,0.599
23,0.6125
24,0.6135
25,0.6186
26,0.6152
27,0.6236
28,0.623
29,0.6218
30,0.6225
31,0.6312
32,0.6294
33,0.4086
34,0.6232
35,0.6251
36,0.616
37,0.6335
38,0.6291
39,0.6337
40,0.6229
41,0.6389
42,0.6291
43,0.6365
44,0.577
45,0.5637
46,0.629
47,0.6271
48,0.6363
49,0.6463
50,0.6429
