Round,Accuracy
0,0.0892
1,0.9439
2,0.9748
3,0.9837
4,0.9865
5,0.9876
6,0.9886
7,0.988
8,0.989
9,0.9891
10,0.99
11,0.9906
12,0.9903
13,0.9904
14,0.9904
15,0.9906
16,0.9903
17,0.9899
18,0.9907
19,0.9907
20,0.9904
21,0.9906
22,0.9907
23,0.9907
24,0.991
25,0.9907
26,0.9906
27,0.9906
28,0.9903
29,0.9904
30,0.9904
31,0.9906
32,0.9902
33,0.9905
34,0.9906
35,0.9905
36,0.9904
37,0.9904
38,0.9902
39,0.9906
40,0.9902
41,0.9905
42,0.9906
43,0.9907
44,0.9908
45,0.9909
46,0.9905
47,0.9906
48,0.9911
49,0.9911
50,0.9903
