Round,Accuracy
0,0.1161
1,0.9234
2,0.9691
3,0.9824
4,0.9848
5,0.9864
6,0.9874
7,0.988
8,0.9883
9,0.9887
10,0.989
11,0.9889
12,0.9893
13,0.9892
14,0.9895
15,0.9902
16,0.9899
17,0.9903
18,0.9901
19,0.9904
20,0.9894
21,0.9896
22,0.9901
23,0.9903
24,0.9902
25,0.9903
26,0.9905
27,0.9906
28,0.9909
29,0.9909
30,0.9905
31,0.9907
32,0.991
33,0.9909
34,0.9912
35,0.991
36,0.9914
37,0.9913
38,0.9911
39,0.991
40,0.9913
41,0.9914
42,0.9915
43,0.9913
44,0.9916
45,0.9916
46,0.9915
47,0.9914
48,0.9915
49,0.9912
50,0.9916
