Round,Accuracy
0,0.1028
1,0.9406
2,0.9674
3,0.9828
4,0.9847
5,0.9868
6,0.9879
7,0.9893
8,0.9899
9,0.99
10,0.9903
11,0.9906
12,0.9911
13,0.9913
14,0.9912
15,0.9915
16,0.9917
17,0.9916
18,0.9918
19,0.9921
20,0.992
21,0.9922
22,0.9922
23,0.9921
24,0.9925
25,0.9923
26,0.9924
27,0.9924
28,0.9924
29,0.9922
30,0.9927
31,0.9923
32,0.9925
33,0.9928
34,0.9926
35,0.9925
36,0.9924
37,0.9924
38,0.9926
39,0.9925
40,0.9926
41,0.9926
42,0.9926
43,0.9927
44,0.9927
45,0.9927
46,0.9931
47,0.993
48,0.9932
49,0.9929
50,0.9931
