Round,Accuracy
0,0.1
1,0.2843
2,0.3427
3,0.367
4,0.3639
5,0.3669
6,0.3745
7,0.375
8,0.3807
9,0.3835
10,0.3773
11,0.3767
12,0.3869
13,0.3793
14,0.3834
15,0.3816
16,0.3781
17,0.3788
18,0.3826
19,0.3812
20,0.3784
21,0.3817
22,0.3755
23,0.3792
24,0.3718
25,0.3771
26,0.3728
27,0.3726
28,0.3679
29,0.367
30,0.3633
31,0.3659
32,0.3569
33,0.3594
34,0.356
35,0.3501
36,0.3473
37,0.3452
38,0.353
39,0.3453
40,0.3459
41,0.3462
42,0.343
43,0.3393
44,0.3399
45,0.3442
46,0.3356
47,0.3409
48,0.3423
49,0.3445
50,0.3416
