Round,Accuracy
0,0.1339
1,0.6903
2,0.7015
3,0.7838
4,0.7905
5,0.799
6,0.8105
7,0.8189
8,0.8202
9,0.8271
10,0.8287
11,0.8334
12,0.8305
13,0.8347
14,0.8345
15,0.8353
16,0.8377
17,0.838
18,0.8384
19,0.8389
20,0.836
21,0.8415
22,0.8404
23,0.8447
24,0.8429
25,0.8425
26,0.8447
27,0.8455
28,0.843
29,0.8454
30,0.8458
31,0.8452
32,0.8464
33,0.8459
34,0.8464
35,0.8471
36,0.8457
37,0.8452
38,0.8461
39,0.8418
40,0.8442
41,0.8471
42,0.8478
43,0.8453
44,0.8477
45,0.8458
46,0.8467
47,0.8444
48,0.8446
49,0.8441
50,0.8473
