Round,Accuracy
0,0.1
1,0.5956
2,0.6825
3,0.7728
4,0.7809
5,0.7996
6,0.8058
7,0.8114
8,0.8195
9,0.8241
10,0.8224
11,0.8226
12,0.824
13,0.8261
14,0.8315
15,0.8313
16,0.8331
17,0.8322
18,0.8303
19,0.8353
20,0.8349
21,0.8339
22,0.8372
23,0.8387
24,0.84
25,0.841
26,0.84
27,0.8359
28,0.8384
29,0.838
30,0.8407
31,0.839
32,0.8385
33,0.8416
34,0.8399
35,0.8425
36,0.8464
37,0.8453
38,0.8466
39,0.8463
40,0.8451
41,0.8418
42,0.8428
43,0.8437
44,0.8437
45,0.8413
46,0.8396
47,0.8436
48,0.8438
49,0.8435
50,0.8446
