Round,Avg Accuracy,Std Accuracy
0,0.0992,0.0009
1,0.2335,0.0078
2,0.2809,0.0113
3,0.2984,0.0085
4,0.3068,0.0072
5,0.3168,0.0019
6,0.3200,0.0047
7,0.3140,0.0097
8,0.3195,0.0072
9,0.3192,0.0026
10,0.3138,0.0067
11,0.3127,0.0161
12,0.3172,0.0013
13,0.3243,0.0030
14,0.3219,0.0055
15,0.3179,0.0135
16,0.3166,0.0048
17,0.3133,0.0122
18,0.3136,0.0087
19,0.3122,0.0068
20,0.3219,0.0123
21,0.3141,0.0045
22,0.3162,0.0035
23,0.3180,0.0122
24,0.3173,0.0158
25,0.3174,0.0140
26,0.3132,0.0157
27,0.3259,0.0073
28,0.3168,0.0150
29,0.3183,0.0134
30,0.3137,0.0147
31,0.3117,0.0063
32,0.3130,0.0176
33,0.3179,0.0106
34,0.3195,0.0080
35,0.3203,0.0025
36,0.3178,0.0041
37,0.3197,0.0090
38,0.3169,0.0090
39,0.3120,0.0040
40,0.3139,0.0093
41,0.3142,0.0101
42,0.3180,0.0110
43,0.3154,0.0020
44,0.3209,0.0057
45,0.3174,0.0111
46,0.3197,0.0090
47,0.3148,0.0096
48,0.3183,0.0082
49,0.3170,0.0108
50,0.3197,0.0095
