Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.2589,0.0203
2,0.3407,0.0024
3,0.3548,0.0104
4,0.3618,0.0016
5,0.3646,0.0018
6,0.3661,0.0060
7,0.3713,0.0034
8,0.3716,0.0064
9,0.3746,0.0091
10,0.3705,0.0082
11,0.3711,0.0060
12,0.3731,0.0110
13,0.3730,0.0045
14,0.3721,0.0080
15,0.3697,0.0085
16,0.3655,0.0089
17,0.3687,0.0076
18,0.3667,0.0112
19,0.3673,0.0098
20,0.3686,0.0070
21,0.3696,0.0086
22,0.3672,0.0061
23,0.3643,0.0108
24,0.3634,0.0060
25,0.3629,0.0104
26,0.3623,0.0077
27,0.3604,0.0092
28,0.3595,0.0062
29,0.3570,0.0083
30,0.3546,0.0062
31,0.3558,0.0073
32,0.3507,0.0057
33,0.3567,0.0019
34,0.3488,0.0069
35,0.3487,0.0030
36,0.3484,0.0008
37,0.3445,0.0015
38,0.3495,0.0035
39,0.3455,0.0021
40,0.3462,0.0016
41,0.3430,0.0035
42,0.3436,0.0056
43,0.3390,0.0069
44,0.3411,0.0026
45,0.3398,0.0102
46,0.3387,0.0035
47,0.3400,0.0064
48,0.3400,0.0048
49,0.3430,0.0038
50,0.3418,0.0050
