Round,Avg Accuracy,Std Accuracy
0,0.0968,0.0000
1,0.2275,0.0000
2,0.3358,0.0000
3,0.3372,0.0000
4,0.3389,0.0000
5,0.3416,0.0000
6,0.3404,0.0000
7,0.3360,0.0000
8,0.3394,0.0000
9,0.3373,0.0000
10,0.3397,0.0000
11,0.3405,0.0000
12,0.3361,0.0000
13,0.3361,0.0000
14,0.3451,0.0000
15,0.3405,0.0000
16,0.3381,0.0000
17,0.3295,0.0000
18,0.3289,0.0000
19,0.3239,0.0000
20,0.3191,0.0000
21,0.3235,0.0000
22,0.3115,0.0000
23,0.3143,0.0000
24,0.3146,0.0000
25,0.3119,0.0000
26,0.3050,0.0000
27,0.3024,0.0000
28,0.3008,0.0000
29,0.2976,0.0000
30,0.3059,0.0000
31,0.2977,0.0000
32,0.3031,0.0000
33,0.2929,0.0000
34,0.2911,0.0000
35,0.3048,0.0000
36,0.2929,0.0000
37,0.2926,0.0000
38,0.2934,0.0000
39,0.3026,0.0000
40,0.2968,0.0000
41,0.2965,0.0000
42,0.2965,0.0000
43,0.2971,0.0000
44,0.3011,0.0000
45,0.2942,0.0000
46,0.2932,0.0000
47,0.2934,0.0000
48,0.2958,0.0000
49,0.2896,0.0000
50,0.2961,0.0000
