Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.2369,0.0000
2,0.3303,0.0000
3,0.3397,0.0000
4,0.3344,0.0000
5,0.3292,0.0000
6,0.3273,0.0000
7,0.3275,0.0000
8,0.3300,0.0000
9,0.3211,0.0000
10,0.3268,0.0000
11,0.3228,0.0000
12,0.3164,0.0000
13,0.3202,0.0000
14,0.3152,0.0000
15,0.3098,0.0000
16,0.3084,0.0000
17,0.3049,0.0000
18,0.3082,0.0000
19,0.3017,0.0000
20,0.2865,0.0000
21,0.2950,0.0000
22,0.2872,0.0000
23,0.2895,0.0000
24,0.2875,0.0000
25,0.2834,0.0000
26,0.2826,0.0000
27,0.2734,0.0000
28,0.2870,0.0000
29,0.2770,0.0000
30,0.2822,0.0000
31,0.2747,0.0000
32,0.2762,0.0000
33,0.2780,0.0000
34,0.2853,0.0000
35,0.2764,0.0000
36,0.2700,0.0000
37,0.2742,0.0000
38,0.2728,0.0000
39,0.2692,0.0000
40,0.2675,0.0000
41,0.2651,0.0000
42,0.2749,0.0000
43,0.2772,0.0000
44,0.2666,0.0000
45,0.2669,0.0000
46,0.2702,0.0000
47,0.2634,0.0000
48,0.2740,0.0000
49,0.2683,0.0000
50,0.2648,0.0000
