Round,Avg Accuracy,Std Accuracy
0,0.0987,0.0019
1,0.1178,0.0191
2,0.1298,0.0240
3,0.1690,0.0165
4,0.2030,0.0092
5,0.2185,0.0155
6,0.2340,0.0117
7,0.2487,0.0047
8,0.2591,0.0068
9,0.2684,0.0151
10,0.2740,0.0202
11,0.2773,0.0208
12,0.2801,0.0198
13,0.2824,0.0174
14,0.2854,0.0157
15,0.2894,0.0116
16,0.2941,0.0078
17,0.2984,0.0042
18,0.3020,0.0023
19,0.3052,0.0027
20,0.3083,0.0038
21,0.3115,0.0042
22,0.3145,0.0064
23,0.3171,0.0070
24,0.3196,0.0076
25,0.3222,0.0092
26,0.3246,0.0100
27,0.3267,0.0102
28,0.3287,0.0103
29,0.3312,0.0096
30,0.3333,0.0096
31,0.3356,0.0088
32,0.3380,0.0073
33,0.3407,0.0062
34,0.3434,0.0048
35,0.3451,0.0041
36,0.3466,0.0037
37,0.3482,0.0031
38,0.3488,0.0017
39,0.3492,0.0006
40,0.3491,0.0008
41,0.3505,0.0006
42,0.3518,0.0007
43,0.3535,0.0014
44,0.3546,0.0026
45,0.3554,0.0039
46,0.3551,0.0048
47,0.3545,0.0059
48,0.3540,0.0061
49,0.3540,0.0066
50,0.3544,0.0073
