Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.2874,0.0166
2,0.3477,0.0021
3,0.3611,0.0049
4,0.3624,0.0066
5,0.3679,0.0056
6,0.3680,0.0051
7,0.3689,0.0107
8,0.3696,0.0051
9,0.3654,0.0087
10,0.3699,0.0081
11,0.3706,0.0052
12,0.3712,0.0061
13,0.3731,0.0042
14,0.3715,0.0048
15,0.3730,0.0038
16,0.3693,0.0046
17,0.3705,0.0073
18,0.3662,0.0066
19,0.3646,0.0075
20,0.3675,0.0032
21,0.3662,0.0061
22,0.3649,0.0042
23,0.3680,0.0059
24,0.3625,0.0050
25,0.3640,0.0065
26,0.3612,0.0060
27,0.3639,0.0063
28,0.3631,0.0066
29,0.3597,0.0065
30,0.3558,0.0057
31,0.3606,0.0068
32,0.3559,0.0051
33,0.3589,0.0058
34,0.3528,0.0095
35,0.3569,0.0064
36,0.3570,0.0088
37,0.3510,0.0063
38,0.3535,0.0071
39,0.3488,0.0104
40,0.3519,0.0075
41,0.3495,0.0092
42,0.3473,0.0083
43,0.3456,0.0089
44,0.3425,0.0051
45,0.3439,0.0072
46,0.3415,0.0119
47,0.3389,0.0070
48,0.3414,0.0109
49,0.3362,0.0114
50,0.3382,0.0088
