Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.2724,0.0250
2,0.3445,0.0068
3,0.3611,0.0045
4,0.3683,0.0025
5,0.3710,0.0055
6,0.3749,0.0049
7,0.3781,0.0057
8,0.3796,0.0076
9,0.3802,0.0047
10,0.3790,0.0043
11,0.3763,0.0024
12,0.3807,0.0049
13,0.3776,0.0044
14,0.3789,0.0032
15,0.3787,0.0020
16,0.3779,0.0014
17,0.3770,0.0021
18,0.3789,0.0017
19,0.3756,0.0027
20,0.3762,0.0031
21,0.3753,0.0015
22,0.3756,0.0003
23,0.3709,0.0051
24,0.3719,0.0056
25,0.3723,0.0016
26,0.3716,0.0049
27,0.3725,0.0044
28,0.3717,0.0042
29,0.3678,0.0064
30,0.3701,0.0040
31,0.3693,0.0055
32,0.3696,0.0036
33,0.3668,0.0057
34,0.3678,0.0050
35,0.3646,0.0071
36,0.3662,0.0058
37,0.3652,0.0057
38,0.3682,0.0037
39,0.3649,0.0035
40,0.3641,0.0065
41,0.3605,0.0068
42,0.3619,0.0078
43,0.3615,0.0075
44,0.3588,0.0041
45,0.3587,0.0102
46,0.3615,0.0079
47,0.3581,0.0103
48,0.3582,0.0091
49,0.3565,0.0091
50,0.3566,0.0105
