Round,Accuracy
0,0.0916
1,0.4515
2,0.5316
3,0.5743
4,0.5986
5,0.6191
6,0.6271
7,0.6388
8,0.6473
9,0.6537
10,0.6639
11,0.6632
12,0.6728
13,0.6747
14,0.6793
15,0.683
16,0.6829
17,0.6846
18,0.6857
19,0.6908
20,0.6917
21,0.6904
22,0.6965
23,0.6964
24,0.6981
25,0.6978
26,0.6987
27,0.7016
28,0.7065
29,0.7031
30,0.7026
31,0.7063
32,0.7045
33,0.7105
34,0.704
35,0.7085
36,0.709
37,0.7074
38,0.7082
39,0.7106
40,0.7105
41,0.7149
42,0.7138
43,0.7123
44,0.7141
45,0.7124
46,0.7119
47,0.711
48,0.7132
49,0.7138
50,0.7111
