Round,Accuracy
0,0.1049
1,0.4589
2,0.5472
3,0.5844
4,0.607
5,0.6196
6,0.6323
7,0.6431
8,0.6528
9,0.6553
10,0.6608
11,0.6642
12,0.6721
13,0.6723
14,0.6754
15,0.6806
16,0.6863
17,0.6854
18,0.6893
19,0.6886
20,0.6911
21,0.6957
22,0.6984
23,0.6986
24,0.6994
25,0.7012
26,0.701
27,0.7067
28,0.705
29,0.7037
30,0.7031
31,0.7049
32,0.7069
33,0.7052
34,0.7087
35,0.709
36,0.7105
37,0.7111
38,0.7127
39,0.7134
40,0.715
41,0.7092
42,0.7135
43,0.7139
44,0.7155
45,0.7151
46,0.7165
47,0.7166
48,0.7213
49,0.7177
50,0.7186
