Round,Avg Accuracy,Std Accuracy
0,0.0980,0.0024
1,0.1213,0.0154
2,0.1941,0.0448
3,0.3081,0.0094
4,0.3233,0.0056
5,0.3359,0.0077
6,0.3432,0.0062
7,0.3492,0.0058
8,0.3444,0.0065
9,0.3317,0.0109
10,0.3402,0.0029
11,0.3360,0.0046
12,0.3360,0.0061
13,0.3341,0.0015
14,0.3254,0.0039
15,0.3332,0.0024
16,0.3288,0.0037
17,0.3224,0.0114
18,0.3314,0.0018
19,0.3308,0.0019
20,0.3286,0.0046
21,0.3306,0.0032
22,0.3292,0.0018
23,0.3275,0.0001
24,0.3288,0.0020
25,0.3291,0.0029
26,0.3241,0.0050
27,0.3314,0.0015
28,0.3285,0.0036
29,0.3298,0.0019
30,0.3297,0.0030
31,0.3305,0.0025
32,0.3188,0.0083
33,0.3301,0.0027
34,0.3278,0.0063
35,0.3271,0.0015
36,0.3299,0.0017
37,0.3285,0.0026
38,0.3315,0.0022
39,0.3320,0.0025
40,0.3305,0.0038
41,0.3320,0.0025
42,0.3303,0.0022
43,0.3318,0.0009
44,0.3294,0.0035
45,0.3256,0.0081
46,0.3309,0.0020
47,0.3304,0.0042
48,0.3301,0.0023
49,0.3283,0.0041
50,0.3299,0.0041
