Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.2233,0.0000
2,0.2240,0.0000
3,0.2225,0.0000
4,0.2058,0.0000
5,0.2069,0.0000
6,0.2059,0.0000
7,0.2049,0.0000
8,0.2041,0.0000
9,0.2023,0.0000
10,0.2037,0.0000
11,0.2016,0.0000
12,0.2013,0.0000
13,0.1987,0.0000
14,0.1865,0.0000
15,0.1897,0.0000
16,0.1826,0.0000
17,0.1849,0.0000
18,0.1827,0.0000
19,0.1827,0.0000
20,0.1819,0.0000
21,0.1883,0.0000
22,0.1929,0.0000
23,0.1886,0.0000
24,0.1875,0.0000
25,0.1793,0.0000
26,0.1827,0.0000
27,0.1780,0.0000
28,0.1826,0.0000
29,0.1776,0.0000
30,0.1855,0.0000
31,0.1844,0.0000
32,0.1890,0.0000
33,0.1867,0.0000
34,0.1858,0.0000
35,0.1835,0.0000
36,0.1822,0.0000
37,0.1812,0.0000
38,0.1759,0.0000
39,0.1751,0.0000
40,0.1778,0.0000
41,0.1696,0.0000
42,0.1808,0.0000
43,0.1803,0.0000
44,0.1764,0.0000
45,0.1838,0.0000
46,0.1900,0.0000
47,0.1893,0.0000
48,0.1885,0.0000
49,0.1908,0.0000
50,0.1882,0.0000
