Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.1000,0.0000
2,0.1000,0.0000
3,0.1151,0.0000
4,0.1700,0.0000
5,0.1601,0.0000
6,0.1417,0.0000
7,0.1375,0.0000
8,0.1387,0.0000
9,0.1526,0.0000
10,0.1770,0.0000
11,0.2008,0.0000
12,0.2183,0.0000
13,0.2283,0.0000
14,0.2325,0.0000
15,0.2347,0.0000
16,0.2396,0.0000
17,0.2416,0.0000
18,0.2429,0.0000
19,0.2447,0.0000
20,0.2435,0.0000
21,0.2432,0.0000
22,0.2460,0.0000
23,0.2495,0.0000
24,0.2543,0.0000
25,0.2603,0.0000
26,0.2654,0.0000
27,0.2701,0.0000
28,0.2743,0.0000
29,0.2767,0.0000
30,0.2803,0.0000
31,0.2817,0.0000
32,0.2822,0.0000
33,0.2821,0.0000
34,0.2817,0.0000
35,0.2803,0.0000
36,0.2806,0.0000
37,0.2795,0.0000
38,0.2796,0.0000
39,0.2817,0.0000
40,0.2841,0.0000
41,0.2863,0.0000
42,0.2886,0.0000
43,0.2906,0.0000
44,0.2916,0.0000
45,0.2926,0.0000
46,0.2944,0.0000
47,0.2957,0.0000
48,0.2953,0.0000
49,0.2967,0.0000
50,0.2969,0.0000
