Round,Accuracy
0,0.1042
1,0.1972
2,0.2865
3,0.3758
4,0.4304
5,0.4655
6,0.505
7,0.5158
8,0.5391
9,0.5467
10,0.5559
11,0.5706
12,0.5785
13,0.5802
14,0.5878
15,0.5941
16,0.5973
17,0.5982
18,0.6053
19,0.6035
20,0.6079
21,0.6085
22,0.615
23,0.6151
24,0.613
25,0.6192
26,0.6198
27,0.6275
28,0.6219
29,0.624
30,0.6244
31,0.6237
32,0.6244
33,0.6209
34,0.627
35,0.631
36,0.626
37,0.6252
38,0.6295
39,0.6261
40,0.6285
41,0.6313
42,0.6352
43,0.6325
44,0.6301
45,0.6298
46,0.6299
47,0.6326
48,0.6328
49,0.638
50,0.633
