Round,Accuracy
0,0.1
1,0.2205
2,0.2873
3,0.3707
4,0.4435
5,0.4816
6,0.5007
7,0.522
8,0.5372
9,0.5448
10,0.5539
11,0.5682
12,0.5783
13,0.5809
14,0.5844
15,0.5893
16,0.5918
17,0.5943
18,0.6005
19,0.6008
20,0.6007
21,0.6014
22,0.5992
23,0.6024
24,0.6085
25,0.6036
26,0.6114
27,0.608
28,0.612
29,0.6112
30,0.6223
31,0.6233
32,0.6201
33,0.628
34,0.622
35,0.6264
36,0.6216
37,0.62
38,0.6261
39,0.6239
40,0.6309
41,0.6301
42,0.6226
43,0.6269
44,0.6272
45,0.623
46,0.6267
47,0.6263
48,0.6274
49,0.6284
50,0.6378
