Round,Avg Accuracy,Std Accuracy
0,0.0936,0.0075
1,0.1748,0.0552
2,0.2141,0.0174
3,0.1736,0.0575
4,0.2133,0.0240
5,0.1778,0.0276
6,0.2073,0.0314
7,0.2090,0.0174
8,0.2054,0.0133
9,0.2128,0.0101
10,0.2096,0.0028
11,0.2145,0.0139
12,0.2233,0.0209
13,0.2214,0.0169
14,0.2155,0.0264
15,0.2074,0.0153
16,0.2009,0.0105
17,0.1969,0.0177
18,0.2010,0.0052
19,0.2213,0.0208
20,0.2200,0.0137
21,0.2320,0.0276
22,0.2179,0.0193
23,0.2275,0.0251
24,0.2194,0.0165
25,0.2308,0.0313
26,0.2338,0.0123
27,0.2305,0.0165
28,0.2248,0.0099
29,0.2174,0.0175
30,0.2136,0.0056
31,0.1776,0.0280
32,0.2232,0.0276
33,0.1645,0.0266
34,0.2074,0.0070
35,0.1677,0.0470
36,0.2266,0.0206
37,0.2316,0.0127
38,0.2239,0.0346
39,0.2350,0.0135
40,0.2006,0.0117
41,0.2353,0.0112
42,0.2129,0.0258
43,0.2151,0.0140
44,0.2173,0.0143
45,0.2282,0.0122
46,0.2308,0.0292
47,0.2343,0.0131
48,0.2306,0.0291
49,0.2197,0.0149
50,0.2285,0.0260
