Round,Avg Accuracy,Std Accuracy
0,0.0984,0.0173
1,0.1058,0.0075
2,0.1893,0.0814
3,0.2555,0.0730
4,0.2997,0.0379
5,0.2987,0.0381
6,0.3173,0.0466
7,0.3859,0.0491
8,0.4967,0.0546
9,0.5770,0.0445
10,0.6459,0.0279
11,0.6795,0.0218
12,0.6852,0.0083
13,0.6885,0.0125
14,0.6874,0.0188
15,0.6912,0.0214
16,0.7067,0.0110
17,0.7276,0.0023
18,0.7491,0.0008
19,0.7657,0.0031
20,0.7719,0.0024
21,0.7752,0.0048
22,0.7787,0.0062
23,0.7867,0.0053
24,0.7940,0.0044
25,0.7989,0.0025
26,0.7997,0.0013
27,0.7997,0.0001
28,0.7966,0.0024
29,0.7921,0.0064
30,0.7929,0.0095
31,0.7966,0.0106
32,0.7991,0.0071
33,0.7984,0.0068
34,0.8026,0.0054
35,0.8013,0.0047
36,0.8021,0.0069
37,0.8074,0.0100
38,0.8123,0.0111
39,0.8147,0.0114
40,0.8120,0.0107
41,0.8092,0.0062
42,0.8067,0.0055
43,0.8096,0.0066
44,0.8127,0.0061
45,0.8136,0.0080
46,0.8152,0.0095
47,0.8166,0.0107
48,0.8184,0.0089
49,0.8190,0.0078
50,0.8197,0.0078
