Round,Avg Accuracy,Std Accuracy
0,0.1003,0.0004
1,0.1720,0.0522
2,0.1820,0.0618
3,0.1000,0.0004
4,0.1090,0.0127
5,0.1934,0.1045
6,0.2514,0.1447
7,0.2857,0.1937
8,0.3377,0.1955
9,0.3588,0.1977
10,0.3372,0.1937
11,0.3735,0.2109
12,0.3782,0.2048
13,0.4062,0.2211
14,0.4115,0.2254
15,0.4453,0.2550
16,0.4396,0.2516
17,0.4291,0.2466
18,0.4407,0.2471
19,0.4575,0.2587
20,0.4790,0.2699
21,0.4999,0.2833
22,0.5010,0.2848
23,0.5009,0.2847
24,0.4950,0.2799
25,0.5069,0.2883
26,0.4997,0.2834
27,0.5045,0.2867
28,0.5157,0.2948
29,0.5195,0.2967
30,0.5156,0.2951
31,0.5210,0.2980
32,0.5048,0.2863
33,0.5124,0.2923
34,0.5005,0.2835
35,0.5149,0.2934
36,0.5029,0.3045
37,0.5576,0.2602
38,0.5456,0.2605
39,0.5315,0.2960
40,0.5509,0.2724
41,0.5563,0.2548
42,0.5794,0.2158
43,0.5858,0.2168
44,0.6326,0.1700
45,0.6285,0.1586
46,0.6198,0.1517
47,0.6373,0.1474
48,0.6525,0.1427
49,0.6422,0.1412
50,0.6314,0.1559
