Round,Accuracy
0,0.2351
1,0.8234
2,0.8563
3,0.8577
4,0.8581
5,0.8571
6,0.8581
7,0.8583
8,0.8564
9,0.8571
10,0.8548
11,0.8591
12,0.8554
13,0.8572
14,0.8581
15,0.8589
16,0.8569
17,0.8597
18,0.8584
19,0.8561
20,0.8561
21,0.8549
22,0.8551
23,0.8549
24,0.8503
25,0.8526
26,0.8532
27,0.8526
28,0.8517
29,0.852
30,0.8512
31,0.8501
32,0.8469
33,0.8472
34,0.8495
35,0.8417
36,0.8443
37,0.8451
38,0.8442
39,0.8468
40,0.844
41,0.8442
42,0.8422
43,0.8442
44,0.844
45,0.8428
46,0.8477
47,0.8434
48,0.8432
49,0.8408
50,0.8448
