Round,Accuracy
0,0.067
1,0.1959
2,0.1959
3,0.1703
4,0.1653
5,0.1961
6,0.1977
7,0.2042
8,0.2245
9,0.2353
10,0.32
11,0.4901
12,0.6391
13,0.6757
14,0.6628
15,0.6495
16,0.6329
17,0.626
18,0.656
19,0.71
20,0.7483
21,0.7529
22,0.7541
23,0.7698
24,0.7702
25,0.7563
26,0.7321
27,0.7001
28,0.6832
29,0.6928
30,0.7236
31,0.7277
32,0.7531
33,0.7413
34,0.7524
35,0.6742
36,0.6068
37,0.5978
38,0.6578
39,0.7399
40,0.806
41,0.8266
42,0.83
43,0.8319
44,0.8207
45,0.8092
46,0.8087
47,0.8186
48,0.8287
49,0.833
50,0.79
