Round,Accuracy
0,0.1015
1,0.0614
2,0.1972
3,0.3369
4,0.5018
5,0.6435
6,0.7311
7,0.7455
8,0.7146
9,0.7193
10,0.7299
11,0.75
12,0.7729
13,0.804
14,0.8176
15,0.7846
16,0.7791
17,0.8006
18,0.7393
19,0.6511
20,0.6325
21,0.6803
22,0.7558
23,0.8037
24,0.8034
25,0.8064
26,0.7926
27,0.7546
28,0.7432
29,0.7645
30,0.7903
31,0.8046
32,0.8204
33,0.8317
34,0.8322
35,0.8108
36,0.7836
37,0.7576
38,0.7586
39,0.7893
40,0.8114
41,0.8008
42,0.807
43,0.8192
44,0.8234
45,0.8175
46,0.821
47,0.8263
48,0.8328
49,0.8338
50,0.8182
