Round,Accuracy
0,0.2351
1,0.8414
2,0.8544
3,0.8574
4,0.856
5,0.8567
6,0.8577
7,0.8581
8,0.8575
9,0.8563
10,0.8532
11,0.8569
12,0.8474
13,0.8564
14,0.8535
15,0.8515
16,0.8485
17,0.8501
18,0.8472
19,0.8481
20,0.8524
21,0.8488
22,0.8454
23,0.8396
24,0.8406
25,0.8471
26,0.8392
27,0.8391
28,0.8434
29,0.8403
30,0.8422
31,0.838
32,0.834
33,0.8377
34,0.8333
35,0.8348
36,0.8345
37,0.832
38,0.8388
39,0.8334
40,0.8325
41,0.8331
42,0.8351
43,0.8339
44,0.8303
45,0.8349
46,0.8388
47,0.8274
48,0.8363
49,0.8331
50,0.8251
