Round,Accuracy
0,0.1002
1,0.1052
2,0.3003
3,0.3533
4,0.5144
5,0.5173
6,0.6539
7,0.5563
8,0.641
9,0.4755
10,0.6259
11,0.5219
12,0.6699
13,0.6113
14,0.6834
15,0.6395
16,0.7225
17,0.6664
18,0.736
19,0.672
20,0.753
21,0.6869
22,0.762
23,0.7052
24,0.779
25,0.7112
26,0.7806
27,0.7269
28,0.7904
29,0.7373
30,0.7948
31,0.7662
32,0.8074
33,0.7682
34,0.8057
35,0.7768
36,0.7968
37,0.7706
38,0.7919
39,0.7659
40,0.8014
41,0.7575
42,0.7981
43,0.7337
44,0.7767
45,0.7345
46,0.8053
47,0.7741
48,0.8092
49,0.7848
50,0.8132
