Round,Accuracy
0,0.0335
1,0.4822
2,0.5073
3,0.5426
4,0.5542
5,0.5535
6,0.3804
7,0.5157
8,0.3024
9,0.5058
10,0.3022
11,0.5166
12,0.372
13,0.517
14,0.3942
15,0.5065
16,0.3817
17,0.511
18,0.3929
19,0.5103
20,0.4426
21,0.5181
22,0.4374
23,0.5252
24,0.4381
25,0.5368
26,0.4598
27,0.5288
28,0.474
29,0.5314
30,0.4886
31,0.5346
32,0.4867
33,0.5344
34,0.5047
35,0.5318
36,0.5086
37,0.5308
38,0.5101
39,0.5409
40,0.5041
41,0.5441
42,0.5022
43,0.5398
44,0.5161
45,0.5361
46,0.5213
47,0.5338
48,0.5258
49,0.5413
50,0.5178
