Round,Avg Accuracy,Std Accuracy
0,0.1058,0.0058
1,0.4783,0.0599
2,0.8534,0.0614
3,0.9563,0.0082
4,0.9712,0.0019
5,0.9779,0.0007
6,0.9822,0.0004
7,0.9849,0.0008
8,0.9869,0.0005
9,0.9884,0.0003
10,0.9891,0.0007
11,0.9895,0.0009
12,0.9896,0.0010
13,0.9895,0.0009
14,0.9888,0.0009
15,0.9892,0.0009
16,0.9894,0.0010
17,0.9896,0.0006
18,0.9900,0.0008
19,0.9904,0.0007
20,0.9907,0.0005
21,0.9908,0.0003
22,0.9912,0.0002
23,0.9908,0.0003
24,0.9910,0.0004
25,0.9909,0.0006
26,0.9912,0.0008
27,0.9914,0.0008
28,0.9911,0.0007
29,0.9913,0.0008
30,0.9913,0.0007
31,0.9915,0.0006
32,0.9915,0.0002
33,0.9915,0.0000
34,0.9916,0.0002
35,0.9919,0.0002
36,0.9919,0.0005
37,0.9918,0.0005
38,0.9915,0.0007
39,0.9914,0.0008
40,0.9917,0.0009
41,0.9915,0.0009
42,0.9915,0.0009
43,0.9914,0.0009
44,0.9916,0.0010
45,0.9917,0.0009
46,0.9919,0.0011
47,0.9922,0.0011
48,0.9923,0.0008
49,0.9922,0.0007
50,0.9922,0.0006
