Round,Avg Accuracy,Std Accuracy
0,0.0940,0.0052
1,0.9755,0.0015
2,0.9852,0.0004
3,0.9886,0.0005
4,0.9891,0.0005
5,0.9899,0.0004
6,0.9905,0.0005
7,0.9908,0.0005
8,0.9912,0.0002
9,0.9917,0.0006
10,0.9912,0.0006
11,0.9917,0.0004
12,0.9916,0.0005
13,0.9916,0.0004
14,0.9913,0.0005
15,0.9917,0.0006
16,0.9919,0.0007
17,0.9920,0.0007
18,0.9919,0.0002
19,0.9918,0.0004
20,0.9916,0.0003
21,0.9918,0.0004
22,0.9917,0.0004
23,0.9918,0.0003
24,0.9921,0.0003
25,0.9920,0.0005
26,0.9921,0.0002
27,0.9920,0.0005
28,0.9921,0.0007
29,0.9924,0.0009
30,0.9922,0.0002
31,0.9923,0.0006
32,0.9920,0.0003
33,0.9920,0.0002
34,0.9921,0.0006
35,0.9921,0.0004
36,0.9922,0.0007
37,0.9921,0.0005
38,0.9922,0.0004
39,0.9922,0.0004
40,0.9921,0.0004
41,0.9919,0.0006
42,0.9921,0.0005
43,0.9921,0.0004
44,0.9922,0.0003
45,0.9926,0.0003
46,0.9923,0.0004
47,0.9922,0.0004
48,0.9922,0.0003
49,0.9925,0.0004
50,0.9924,0.0003
