Round,Accuracy
0,0.145
1,0.2155
2,0.6653
3,0.6293
4,0.6288
5,0.619
6,0.613
7,0.6052
8,0.601
9,0.5957
10,0.5867
11,0.5814
12,0.5792
13,0.5797
14,0.5778
15,0.5805
16,0.5757
17,0.5765
18,0.5763
19,0.5728
20,0.5713
21,0.5688
22,0.5681
23,0.5666
24,0.569
25,0.5695
26,0.5715
27,0.5715
28,0.5731
29,0.5717
30,0.5701
31,0.5702
32,0.5691
33,0.5665
34,0.563
35,0.5636
36,0.56
37,0.5635
38,0.5634
39,0.5622
40,0.5618
41,0.562
42,0.5588
43,0.5594
44,0.5575
45,0.5548
46,0.5545
47,0.5546
48,0.5526
49,0.5524
50,0.5533
