Round,Accuracy
0,0.0638
1,0.2877
2,0.5539
3,0.5377
4,0.5567
5,0.5524
6,0.5526
7,0.5423
8,0.5521
9,0.5531
10,0.5566
11,0.5504
12,0.55
13,0.5532
14,0.5529
15,0.5512
16,0.5481
17,0.5497
18,0.5483
19,0.551
20,0.5458
21,0.5479
22,0.5511
23,0.5647
24,0.5626
25,0.5601
26,0.5632
27,0.5615
28,0.5549
29,0.5592
30,0.5599
31,0.5597
32,0.5492
33,0.5587
34,0.5484
35,0.5524
36,0.5443
37,0.5426
38,0.537
39,0.5366
40,0.5393
41,0.5298
42,0.5222
43,0.5196
44,0.5248
45,0.5241
46,0.5182
47,0.5167
48,0.5138
49,0.5172
50,0.5203
