Round,Accuracy
0,0.4635
1,0.7649
2,0.8548
3,0.8572
4,0.8577
5,0.8532
6,0.8554
7,0.8488
8,0.8508
9,0.8442
10,0.8472
11,0.8475
12,0.8385
13,0.8371
14,0.8396
15,0.8391
16,0.8405
17,0.8403
18,0.8428
19,0.8425
20,0.8394
21,0.8397
22,0.8403
23,0.8365
24,0.84
25,0.8399
26,0.8351
27,0.8406
28,0.8396
29,0.844
30,0.8415
31,0.8408
32,0.8386
33,0.8385
34,0.8399
35,0.832
36,0.838
37,0.8343
38,0.8379
39,0.8397
40,0.8316
41,0.8383
42,0.8386
43,0.8349
44,0.8379
45,0.8414
46,0.8345
47,0.8403
48,0.8368
49,0.8359
50,0.8389
