Round,Accuracy
0,0.7649
1,0.8591
2,0.8515
3,0.8412
4,0.8396
5,0.8351
6,0.8368
7,0.8429
8,0.8458
9,0.8491
10,0.8435
11,0.8439
12,0.8449
13,0.8417
14,0.834
15,0.8446
16,0.8432
17,0.8451
18,0.842
19,0.8419
20,0.8402
21,0.8423
22,0.8386
23,0.8442
24,0.8431
25,0.8455
26,0.8451
27,0.8448
28,0.8434
29,0.8428
30,0.8425
31,0.8406
32,0.8426
33,0.8423
34,0.8388
35,0.8409
36,0.842
37,0.8376
38,0.8406
39,0.8429
40,0.8409
41,0.8394
42,0.8409
43,0.8396
44,0.8369
45,0.8383
46,0.8376
47,0.8396
48,0.8363
49,0.8377
50,0.8382
