Round,Accuracy
0,0.1
1,0.1796
2,0.3075
3,0.4021
4,0.4453
5,0.4601
6,0.4697
7,0.48
8,0.4959
9,0.516
10,0.5335
11,0.551
12,0.5659
13,0.5742
14,0.5725
15,0.575
16,0.5783
17,0.581
18,0.5817
19,0.5826
20,0.5844
21,0.5849
22,0.5905
23,0.594
24,0.6007
25,0.6095
26,0.6162
27,0.6268
28,0.6372
29,0.6487
30,0.6575
31,0.6609
32,0.6642
33,0.6701
34,0.6726
35,0.6721
36,0.6727
37,0.6719
38,0.6733
39,0.6761
40,0.6776
41,0.6828
42,0.6842
43,0.6849
44,0.6887
45,0.6895
46,0.6896
47,0.6895
48,0.691
49,0.6908
50,0.6894
