Round,Accuracy
0,0.1
1,0.1024
2,0.2401
3,0.3243
4,0.3458
5,0.3762
6,0.4067
7,0.4361
8,0.4647
9,0.4923
10,0.5105
11,0.5208
12,0.5293
13,0.5354
14,0.5448
15,0.5534
16,0.5596
17,0.5664
18,0.5727
19,0.5777
20,0.5863
21,0.5921
22,0.5988
23,0.6002
24,0.604
25,0.6094
26,0.6138
27,0.6199
28,0.6249
29,0.6295
30,0.6364
31,0.6413
32,0.6438
33,0.6464
34,0.6507
35,0.654
36,0.6588
37,0.6629
38,0.6673
39,0.6696
40,0.6714
41,0.6731
42,0.676
43,0.6749
44,0.6755
45,0.6747
46,0.6755
47,0.6802
48,0.6822
49,0.6844
50,0.6842
