Round,Accuracy
0,0.1028
1,0.1372
2,0.1778
3,0.2642
4,0.3589
5,0.4004
6,0.423
7,0.4353
8,0.4457
9,0.455
10,0.4698
11,0.4864
12,0.5029
13,0.5261
14,0.5443
15,0.5559
16,0.567
17,0.5742
18,0.5783
19,0.5833
20,0.5909
21,0.595
22,0.5994
23,0.6038
24,0.6078
25,0.6101
26,0.6149
27,0.6191
28,0.6238
29,0.6233
30,0.6265
31,0.6279
32,0.6283
33,0.6281
34,0.6294
35,0.629
36,0.6292
37,0.6321
38,0.6365
39,0.6385
40,0.6426
41,0.6484
42,0.653
43,0.659
44,0.6603
45,0.6631
46,0.6652
47,0.6675
48,0.6682
49,0.6714
50,0.6726
