Round,Accuracy
0,0.1009
1,0.1899
2,0.1968
3,0.0996
4,0.127
5,0.3393
6,0.4464
7,0.553
8,0.5788
9,0.5798
10,0.5744
11,0.6132
12,0.5873
13,0.6144
14,0.6258
15,0.7082
16,0.7012
17,0.6937
18,0.6786
19,0.7037
20,0.7083
21,0.7213
22,0.7338
23,0.7332
24,0.7148
25,0.7325
26,0.7259
27,0.7314
28,0.7507
29,0.7357
30,0.7565
31,0.7461
32,0.7188
33,0.7427
34,0.7125
35,0.7271
36,0.7347
37,0.7576
38,0.7451
39,0.7426
40,0.7486
41,0.7566
42,0.7568
43,0.7497
44,0.7748
45,0.7654
46,0.7551
47,0.7519
48,0.7724
49,0.7743
50,0.7711
