Round,Accuracy
0,0.1
1,0.7272
2,0.7806
3,0.7969
4,0.8022
5,0.8193
6,0.8254
7,0.828
8,0.8357
9,0.8334
10,0.8329
11,0.8356
12,0.8386
13,0.8394
14,0.8403
15,0.8424
16,0.843
17,0.8418
18,0.843
19,0.8417
20,0.8431
21,0.8432
22,0.8413
23,0.8447
24,0.8441
25,0.8444
26,0.8456
27,0.8444
28,0.8449
29,0.8423
30,0.8467
31,0.8458
32,0.847
33,0.8488
34,0.8417
35,0.8474
36,0.8461
37,0.847
38,0.8484
39,0.8468
40,0.8462
41,0.8476
42,0.8484
43,0.8497
44,0.8481
45,0.8477
46,0.8452
47,0.848
48,0.8484
49,0.8474
50,0.8477
