Round,Accuracy
0,0.1
1,0.727
2,0.7812
3,0.8011
4,0.814
5,0.8223
6,0.8216
7,0.8254
8,0.8293
9,0.8309
10,0.8324
11,0.8366
12,0.8348
13,0.8351
14,0.8413
15,0.8393
16,0.8388
17,0.8386
18,0.8413
19,0.842
20,0.8403
21,0.8385
22,0.8389
23,0.8449
24,0.8423
25,0.8413
26,0.8422
27,0.8442
28,0.8444
29,0.8433
30,0.839
31,0.8424
32,0.8412
33,0.8441
34,0.8404
35,0.844
36,0.8434
37,0.847
38,0.8412
39,0.8431
40,0.8416
41,0.8431
42,0.8444
43,0.8422
44,0.8435
45,0.8439
46,0.8437
47,0.8421
48,0.8417
49,0.8439
50,0.8424
