Round,Accuracy
0,0.1
1,0.7236
2,0.7695
3,0.7988
4,0.814
5,0.8244
6,0.8236
7,0.8282
8,0.8316
9,0.83
10,0.8325
11,0.833
12,0.8365
13,0.8366
14,0.8385
15,0.8411
16,0.8376
17,0.8402
18,0.8385
19,0.8399
20,0.8442
21,0.842
22,0.8392
23,0.8449
24,0.8435
25,0.847
26,0.8438
27,0.8462
28,0.8457
29,0.848
30,0.8483
31,0.8451
32,0.8457
33,0.8472
34,0.8439
35,0.8469
36,0.8484
37,0.8466
38,0.8443
39,0.8493
40,0.8455
41,0.8498
42,0.8489
43,0.8488
44,0.8466
45,0.8521
46,0.8478
47,0.8489
48,0.85
49,0.8498
50,0.8495
