Round,Accuracy
0,0.089
1,0.4822
2,0.1834
3,0.4822
4,0.1834
5,0.0112
6,0.4822
7,0.0118
8,0.1834
9,0.0112
10,0.1834
11,0.0112
12,0.4822
13,0.0112
14,0.1834
15,0.0112
16,0.4822
17,0.0112
18,0.1834
19,0.0112
20,0.4822
21,0.0112
22,0.1834
23,0.0112
24,0.4822
25,0.0112
26,0.1834
27,0.0112
28,0.1834
29,0.0112
30,0.1834
31,0.0112
32,0.1834
33,0.0112
34,0.1834
35,0.0112
36,0.1834
37,0.4822
38,0.1834
39,0.4822
40,0.1834
41,0.1834
42,0.0112
43,0.0118
44,0.4822
45,0.0118
46,0.4822
47,0.0112
48,0.4822
49,0.0118
50,0.4822
