Round,Accuracy
0,0.7649
1,0.7649
2,0.7649
3,0.8127
4,0.2351
5,0.7649
6,0.7649
7,0.7649
8,0.7649
9,0.7649
10,0.7692
11,0.8062
12,0.8185
13,0.8176
14,0.8216
15,0.8196
16,0.7781
17,0.7649
18,0.7649
19,0.7678
20,0.7935
21,0.8072
22,0.7663
23,0.8021
24,0.8323
25,0.7944
26,0.8268
27,0.8144
28,0.8041
29,0.8406
30,0.787
31,0.8303
32,0.8248
33,0.8208
34,0.8442
35,0.8185
36,0.8469
37,0.8224
38,0.848
39,0.8422
40,0.8495
41,0.8452
42,0.8465
43,0.8497
44,0.8469
45,0.8485
46,0.8514
47,0.8514
48,0.8505
49,0.8495
50,0.848
